Local_Index,Global_Index,Ru,Rh,Pd,Ir,Pt
723,928,0.19140625,0.193359375,0.205078125,0.19921875,0.2109375
724,929,0.1875,0.18359375,0.2109375,0.201171875,0.216796875
725,930,0.1796875,0.15625,0.224609375,0.208984375,0.23046875
726,931,0.1484375,0.125,0.251953125,0.21875,0.255859375
727,932,0.080078125,0.107421875,0.30078125,0.20703125,0.3046875
728,933,0.0234375,0.099609375,0.37109375,0.12890625,0.376953125
729,934,0.01171875,0.11328125,0.412109375,0.033203125,0.4296875
730,935,0.013671875,0.150390625,0.400390625,0.0,0.435546875
731,936,0.021484375,0.197265625,0.373046875,0.0,0.408203125
732,937,0.08203125,0.2265625,0.326171875,0.0234375,0.341796875
733,938,0.142578125,0.21875,0.26953125,0.09375,0.275390625
734,939,0.173828125,0.203125,0.23046875,0.15625,0.236328125
735,940,0.181640625,0.189453125,0.21875,0.185546875,0.224609375
736,941,0.18359375,0.17578125,0.216796875,0.19921875,0.224609375
737,942,0.185546875,0.1640625,0.22265625,0.20703125,0.220703125
738,943,0.193359375,0.16796875,0.236328125,0.220703125,0.181640625
739,944,0.208984375,0.18359375,0.22265625,0.236328125,0.1484375
740,945,0.216796875,0.203125,0.19140625,0.234375,0.154296875
741,946,0.205078125,0.205078125,0.177734375,0.216796875,0.1953125
742,947,0.189453125,0.197265625,0.189453125,0.197265625,0.2265625
743,948,0.185546875,0.189453125,0.2109375,0.193359375,0.220703125
744,949,0.185546875,0.17578125,0.21875,0.1953125,0.224609375
745,950,0.185546875,0.15234375,0.228515625,0.201171875,0.232421875
746,951,0.17578125,0.119140625,0.248046875,0.203125,0.25390625
747,952,0.1484375,0.09765625,0.279296875,0.1875,0.287109375
748,953,0.115234375,0.087890625,0.3203125,0.140625,0.3359375
749,954,0.10546875,0.111328125,0.333984375,0.076171875,0.373046875
750,955,0.123046875,0.169921875,0.31640625,0.029296875,0.361328125
751,956,0.15625,0.208984375,0.279296875,0.029296875,0.326171875
752,957,0.177734375,0.216796875,0.25,0.064453125,0.291015625
753,958,0.18359375,0.2109375,0.236328125,0.119140625,0.25
754,959,0.185546875,0.20703125,0.21875,0.162109375,0.2265625
755,960,0.1875,0.203125,0.208984375,0.18359375,0.216796875
756,961,0.189453125,0.201171875,0.20703125,0.19140625,0.2109375
757,962,0.19140625,0.201171875,0.205078125,0.193359375,0.208984375
772,987,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
773,988,0.1953125,0.197265625,0.203125,0.197265625,0.20703125
774,989,0.19140625,0.193359375,0.205078125,0.19921875,0.2109375
775,990,0.1875,0.181640625,0.2109375,0.203125,0.216796875
776,991,0.1796875,0.15625,0.224609375,0.2109375,0.228515625
777,992,0.146484375,0.125,0.25,0.22265625,0.255859375
778,993,0.078125,0.103515625,0.294921875,0.220703125,0.302734375
779,994,0.021484375,0.095703125,0.34765625,0.17578125,0.359375
780,995,0.01171875,0.11328125,0.3515625,0.08984375,0.43359375
781,996,0.013671875,0.1640625,0.322265625,0.037109375,0.462890625
782,997,0.01953125,0.212890625,0.302734375,0.03125,0.43359375
783,998,0.076171875,0.228515625,0.28125,0.0703125,0.34375
784,999,0.126953125,0.21484375,0.259765625,0.126953125,0.271484375
785,1000,0.16015625,0.205078125,0.23046875,0.16796875,0.236328125
786,1001,0.173828125,0.1953125,0.216796875,0.189453125,0.224609375
787,1002,0.177734375,0.189453125,0.21484375,0.197265625,0.220703125
788,1003,0.181640625,0.185546875,0.21484375,0.201171875,0.216796875
789,1004,0.185546875,0.1875,0.21875,0.205078125,0.203125
790,1005,0.193359375,0.193359375,0.22265625,0.212890625,0.177734375
791,1006,0.1953125,0.19921875,0.216796875,0.212890625,0.17578125
792,1007,0.189453125,0.1953125,0.208984375,0.203125,0.203125
793,1008,0.18359375,0.193359375,0.208984375,0.1953125,0.21875
794,1009,0.18359375,0.189453125,0.21484375,0.19140625,0.220703125
795,1010,0.18359375,0.181640625,0.21875,0.189453125,0.2265625
796,1011,0.185546875,0.16015625,0.228515625,0.1875,0.23828125
797,1012,0.1875,0.130859375,0.244140625,0.1875,0.25
798,1013,0.1796875,0.109375,0.263671875,0.1796875,0.267578125
799,1014,0.17578125,0.1015625,0.275390625,0.16015625,0.287109375
800,1015,0.201171875,0.12890625,0.25390625,0.146484375,0.26953125
801,1016,0.24609375,0.1875,0.1953125,0.130859375,0.240234375
802,1017,0.25390625,0.220703125,0.173828125,0.12890625,0.22265625
803,1018,0.216796875,0.212890625,0.201171875,0.138671875,0.23046875
804,1019,0.19140625,0.203125,0.21875,0.15625,0.23046875
805,1020,0.185546875,0.201171875,0.21484375,0.17578125,0.22265625
806,1021,0.18359375,0.201171875,0.2109375,0.1875,0.216796875
807,1022,0.18359375,0.201171875,0.208984375,0.19140625,0.21484375
808,1023,0.18359375,0.201171875,0.208984375,0.19140625,0.21484375
809,1024,0.185546875,0.203125,0.20703125,0.193359375,0.2109375
823,1048,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
824,1049,0.193359375,0.197265625,0.203125,0.197265625,0.208984375
825,1050,0.19140625,0.193359375,0.205078125,0.197265625,0.212890625
826,1051,0.1875,0.185546875,0.2109375,0.201171875,0.21484375
827,1052,0.1796875,0.166015625,0.220703125,0.208984375,0.224609375
828,1053,0.15625,0.13671875,0.240234375,0.220703125,0.24609375
829,1054,0.099609375,0.1171875,0.2734375,0.228515625,0.28125
830,1055,0.048828125,0.111328125,0.30078125,0.216796875,0.322265625
831,1056,0.021484375,0.138671875,0.279296875,0.1953125,0.365234375
832,1057,0.021484375,0.205078125,0.228515625,0.171875,0.373046875
833,1058,0.052734375,0.240234375,0.208984375,0.154296875,0.34375
834,1059,0.0859375,0.2265625,0.228515625,0.158203125,0.30078125
835,1060,0.115234375,0.208984375,0.244140625,0.169921875,0.26171875
836,1061,0.142578125,0.203125,0.232421875,0.185546875,0.236328125
837,1062,0.15625,0.19921875,0.22265625,0.1953125,0.2265625
838,1063,0.1640625,0.197265625,0.21875,0.19921875,0.220703125
839,1064,0.171875,0.1953125,0.21484375,0.197265625,0.220703125
840,1065,0.17578125,0.193359375,0.212890625,0.19921875,0.21875
841,1066,0.181640625,0.1953125,0.212890625,0.19921875,0.2109375
842,1067,0.18359375,0.1953125,0.212890625,0.19921875,0.208984375
843,1068,0.181640625,0.193359375,0.2109375,0.197265625,0.216796875
844,1069,0.1796875,0.193359375,0.21484375,0.193359375,0.21875
845,1070,0.177734375,0.193359375,0.220703125,0.18359375,0.224609375
846,1071,0.17578125,0.189453125,0.23046875,0.169921875,0.234375
847,1072,0.17578125,0.17578125,0.2421875,0.158203125,0.248046875
848,1073,0.181640625,0.15625,0.251953125,0.15234375,0.2578125
849,1074,0.1875,0.134765625,0.259765625,0.15234375,0.265625
850,1075,0.197265625,0.126953125,0.25390625,0.16015625,0.26171875
851,1076,0.228515625,0.1484375,0.216796875,0.181640625,0.224609375
852,1077,0.26171875,0.185546875,0.1640625,0.201171875,0.1875
853,1078,0.251953125,0.2109375,0.15625,0.203125,0.177734375
854,1079,0.21484375,0.205078125,0.185546875,0.1875,0.20703125
855,1080,0.1875,0.1953125,0.212890625,0.181640625,0.22265625
856,1081,0.1796875,0.197265625,0.21484375,0.185546875,0.22265625
857,1082,0.17578125,0.201171875,0.21484375,0.189453125,0.21875
858,1083,0.171875,0.203125,0.216796875,0.1875,0.220703125
859,1084,0.171875,0.205078125,0.216796875,0.185546875,0.220703125
860,1085,0.17578125,0.205078125,0.21484375,0.18359375,0.220703125
861,1086,0.181640625,0.205078125,0.2109375,0.1875,0.21484375
873,1108,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
874,1109,0.193359375,0.19921875,0.203125,0.1953125,0.208984375
875,1110,0.19140625,0.197265625,0.205078125,0.197265625,0.208984375
876,1111,0.189453125,0.1953125,0.20703125,0.197265625,0.2109375
877,1112,0.185546875,0.189453125,0.208984375,0.19921875,0.216796875
878,1113,0.1796875,0.177734375,0.216796875,0.205078125,0.220703125
879,1114,0.16796875,0.158203125,0.228515625,0.212890625,0.232421875
880,1115,0.134765625,0.140625,0.248046875,0.22265625,0.25390625
881,1116,0.095703125,0.134765625,0.263671875,0.23046875,0.275390625
882,1117,0.080078125,0.1640625,0.2421875,0.25390625,0.259765625
883,1118,0.087890625,0.212890625,0.197265625,0.275390625,0.2265625
884,1119,0.099609375,0.236328125,0.1875,0.259765625,0.216796875
885,1120,0.107421875,0.21875,0.21875,0.22265625,0.232421875
886,1121,0.10546875,0.197265625,0.244140625,0.201171875,0.251953125
887,1122,0.109375,0.197265625,0.244140625,0.19921875,0.25
888,1123,0.11328125,0.201171875,0.240234375,0.19921875,0.24609375
889,1124,0.125,0.203125,0.236328125,0.1953125,0.240234375
890,1125,0.14453125,0.203125,0.228515625,0.19140625,0.232421875
891,1126,0.162109375,0.201171875,0.220703125,0.19140625,0.224609375
892,1127,0.173828125,0.197265625,0.21484375,0.193359375,0.220703125
893,1128,0.17578125,0.1953125,0.212890625,0.1953125,0.220703125
894,1129,0.173828125,0.19140625,0.216796875,0.1953125,0.22265625
895,1130,0.166015625,0.19140625,0.2265625,0.185546875,0.23046875
896,1131,0.15234375,0.19140625,0.2421875,0.166015625,0.248046875
897,1132,0.138671875,0.19921875,0.263671875,0.130859375,0.267578125
898,1133,0.140625,0.201171875,0.279296875,0.09375,0.28515625
899,1134,0.158203125,0.19140625,0.279296875,0.08203125,0.2890625
900,1135,0.177734375,0.17578125,0.267578125,0.103515625,0.275390625
901,1136,0.193359375,0.1640625,0.25,0.13671875,0.255859375
902,1137,0.208984375,0.169921875,0.216796875,0.171875,0.232421875
903,1138,0.22265625,0.1875,0.19140625,0.19921875,0.19921875
904,1139,0.216796875,0.197265625,0.185546875,0.205078125,0.1953125
905,1140,0.1953125,0.19140625,0.19921875,0.197265625,0.216796875
906,1141,0.1796875,0.1875,0.216796875,0.19140625,0.224609375
907,1142,0.166015625,0.19140625,0.22265625,0.19140625,0.228515625
908,1143,0.150390625,0.197265625,0.23046875,0.185546875,0.236328125
909,1144,0.138671875,0.205078125,0.23828125,0.173828125,0.244140625
910,1145,0.140625,0.212890625,0.240234375,0.162109375,0.244140625
911,1146,0.154296875,0.21484375,0.234375,0.158203125,0.23828125
912,1147,0.171875,0.2109375,0.22265625,0.166015625,0.228515625
923,1168,0.1953125,0.19921875,0.203125,0.1953125,0.20703125
924,1169,0.193359375,0.19921875,0.203125,0.1953125,0.208984375
925,1170,0.19140625,0.19921875,0.205078125,0.1953125,0.208984375
926,1171,0.1875,0.19921875,0.20703125,0.1953125,0.2109375
927,1172,0.185546875,0.197265625,0.208984375,0.1953125,0.212890625
928,1173,0.181640625,0.1953125,0.2109375,0.1953125,0.216796875
929,1174,0.177734375,0.1875,0.21484375,0.19921875,0.220703125
930,1175,0.171875,0.177734375,0.220703125,0.203125,0.2265625
931,1176,0.158203125,0.16796875,0.228515625,0.2109375,0.234375
932,1177,0.142578125,0.162109375,0.23828125,0.21875,0.23828125
933,1178,0.138671875,0.177734375,0.234375,0.240234375,0.208984375
934,1179,0.142578125,0.203125,0.22265625,0.26171875,0.169921875
935,1180,0.13671875,0.208984375,0.22265625,0.259765625,0.171875
936,1181,0.1171875,0.193359375,0.240234375,0.23828125,0.2109375
937,1182,0.08984375,0.177734375,0.2578125,0.216796875,0.2578125
938,1183,0.0703125,0.1796875,0.267578125,0.208984375,0.2734375
939,1184,0.060546875,0.19140625,0.275390625,0.193359375,0.279296875
940,1185,0.06640625,0.203125,0.2734375,0.177734375,0.279296875
941,1186,0.091796875,0.2109375,0.26171875,0.16796875,0.267578125
942,1187,0.12890625,0.208984375,0.2421875,0.171875,0.248046875
943,1188,0.15625,0.201171875,0.228515625,0.181640625,0.232421875
944,1189,0.1640625,0.19140625,0.224609375,0.189453125,0.23046875
945,1190,0.158203125,0.181640625,0.232421875,0.19140625,0.236328125
946,1191,0.1328125,0.177734375,0.25,0.18359375,0.255859375
947,1192,0.09765625,0.18359375,0.28515625,0.142578125,0.291015625
948,1193,0.076171875,0.201171875,0.32421875,0.0703125,0.328125
949,1194,0.076171875,0.216796875,0.337890625,0.025390625,0.34375
950,1195,0.1015625,0.220703125,0.326171875,0.017578125,0.333984375
951,1196,0.14453125,0.212890625,0.29296875,0.048828125,0.30078125
952,1197,0.1796875,0.197265625,0.2578125,0.1015625,0.263671875
953,1198,0.19140625,0.189453125,0.2265625,0.154296875,0.23828125
954,1199,0.193359375,0.1875,0.212890625,0.18359375,0.22265625
955,1200,0.19140625,0.185546875,0.208984375,0.1953125,0.21875
956,1201,0.18359375,0.181640625,0.21484375,0.197265625,0.22265625
957,1202,0.169921875,0.177734375,0.224609375,0.19921875,0.228515625
958,1203,0.138671875,0.17578125,0.2421875,0.197265625,0.24609375
959,1204,0.099609375,0.18359375,0.265625,0.177734375,0.2734375
960,1205,0.076171875,0.201171875,0.2890625,0.138671875,0.294921875
961,1206,0.078125,0.22265625,0.294921875,0.1015625,0.302734375
962,1207,0.10546875,0.234375,0.279296875,0.095703125,0.28515625
963,1208,0.146484375,0.2265625,0.25,0.123046875,0.25390625
974,1229,0.193359375,0.19921875,0.203125,0.1953125,0.208984375
975,1230,0.19140625,0.19921875,0.205078125,0.1953125,0.208984375
976,1231,0.185546875,0.19921875,0.20703125,0.1953125,0.212890625
977,1232,0.181640625,0.19921875,0.2109375,0.193359375,0.21484375
978,1233,0.17578125,0.19921875,0.21484375,0.189453125,0.220703125
979,1234,0.171875,0.19921875,0.21875,0.185546875,0.224609375
980,1235,0.16796875,0.197265625,0.22265625,0.185546875,0.2265625
981,1236,0.166015625,0.193359375,0.22265625,0.19140625,0.2265625
982,1237,0.1640625,0.1875,0.22265625,0.19921875,0.2265625
983,1238,0.1640625,0.181640625,0.22265625,0.205078125,0.2265625
984,1239,0.1640625,0.18359375,0.228515625,0.212890625,0.2109375
985,1240,0.166015625,0.185546875,0.234375,0.2265625,0.1875
986,1241,0.154296875,0.1796875,0.244140625,0.234375,0.1875
987,1242,0.1171875,0.162109375,0.255859375,0.23046875,0.234375
988,1243,0.072265625,0.1484375,0.27734375,0.22265625,0.279296875
989,1244,0.03515625,0.150390625,0.3046875,0.201171875,0.30859375
990,1245,0.013671875,0.166015625,0.330078125,0.154296875,0.3359375
991,1246,0.015625,0.1953125,0.33984375,0.10546875,0.34375
992,1247,0.04296875,0.216796875,0.3203125,0.09375,0.326171875
993,1248,0.08984375,0.216796875,0.283203125,0.12109375,0.2890625
994,1249,0.12890625,0.201171875,0.25390625,0.15625,0.259765625
995,1250,0.146484375,0.181640625,0.244140625,0.1796875,0.248046875
996,1251,0.130859375,0.1640625,0.25390625,0.19140625,0.259765625
997,1252,0.091796875,0.15234375,0.28515625,0.181640625,0.2890625
998,1253,0.046875,0.15625,0.3359375,0.119140625,0.341796875
999,1254,0.017578125,0.177734375,0.3828125,0.033203125,0.388671875
1000,1255,0.013671875,0.19921875,0.390625,0.0,0.396484375
1001,1256,0.044921875,0.224609375,0.36328125,0.0,0.3671875
1002,1257,0.103515625,0.234375,0.3203125,0.013671875,0.328125
1003,1258,0.1640625,0.220703125,0.267578125,0.076171875,0.271484375
1004,1259,0.18359375,0.203125,0.23046875,0.146484375,0.236328125
1005,1260,0.1875,0.193359375,0.216796875,0.1796875,0.22265625
1006,1261,0.185546875,0.185546875,0.212890625,0.1953125,0.220703125
1007,1262,0.1796875,0.173828125,0.21875,0.201171875,0.2265625
1008,1263,0.154296875,0.16015625,0.236328125,0.20703125,0.2421875
1009,1264,0.1015625,0.15234375,0.26953125,0.19921875,0.27734375
1010,1265,0.05078125,0.15625,0.31640625,0.154296875,0.322265625
1011,1266,0.0234375,0.1796875,0.359375,0.07421875,0.36328125
1012,1267,0.0234375,0.2109375,0.365234375,0.02734375,0.373046875
1013,1268,0.0546875,0.23828125,0.337890625,0.025390625,0.34375
1014,1269,0.109375,0.244140625,0.2890625,0.060546875,0.296875
1025,1290,0.19140625,0.197265625,0.205078125,0.1953125,0.2109375
1026,1291,0.1875,0.197265625,0.208984375,0.1953125,0.2109375
1027,1292,0.1796875,0.1953125,0.212890625,0.193359375,0.21875
1028,1293,0.169921875,0.1953125,0.22265625,0.185546875,0.2265625
1029,1294,0.154296875,0.19921875,0.234375,0.173828125,0.23828125
1030,1295,0.138671875,0.205078125,0.244140625,0.162109375,0.25
1031,1296,0.134765625,0.208984375,0.24609375,0.16015625,0.25
1032,1297,0.14453125,0.20703125,0.23828125,0.16796875,0.2421875
1033,1298,0.15625,0.201171875,0.228515625,0.181640625,0.232421875
1034,1299,0.16796875,0.1953125,0.21875,0.193359375,0.224609375
1035,1300,0.171875,0.189453125,0.216796875,0.201171875,0.220703125
1036,1301,0.173828125,0.177734375,0.220703125,0.208984375,0.21875
1037,1302,0.16015625,0.16015625,0.234375,0.216796875,0.228515625
1038,1303,0.12109375,0.138671875,0.2578125,0.2265625,0.255859375
1039,1304,0.0625,0.125,0.29296875,0.21875,0.30078125
1040,1305,0.013671875,0.123046875,0.34375,0.169921875,0.349609375
1041,1306,0.01171875,0.13671875,0.3828125,0.078125,0.390625
1042,1307,0.01171875,0.169921875,0.39453125,0.0234375,0.400390625
1043,1308,0.013671875,0.205078125,0.37890625,0.015625,0.38671875
1044,1309,0.064453125,0.216796875,0.330078125,0.0546875,0.333984375
1045,1310,0.109375,0.201171875,0.287109375,0.111328125,0.291015625
1046,1311,0.125,0.171875,0.267578125,0.166015625,0.26953125
1047,1312,0.107421875,0.142578125,0.27734375,0.19140625,0.28125
1048,1313,0.0625,0.125,0.3125,0.18359375,0.31640625
1049,1314,0.013671875,0.123046875,0.37109375,0.1171875,0.375
1050,1315,0.01171875,0.134765625,0.408203125,0.02734375,0.41796875
1051,1316,0.01171875,0.166015625,0.408203125,0.0,0.4140625
1052,1317,0.013671875,0.20703125,0.38671875,0.0,0.392578125
1053,1318,0.076171875,0.234375,0.333984375,0.015625,0.33984375
1054,1319,0.142578125,0.2265625,0.271484375,0.080078125,0.279296875
1055,1320,0.177734375,0.20703125,0.23046875,0.150390625,0.234375
1056,1321,0.18359375,0.1953125,0.216796875,0.181640625,0.22265625
1057,1322,0.18359375,0.18359375,0.21484375,0.197265625,0.220703125
1058,1323,0.177734375,0.1640625,0.22265625,0.205078125,0.23046875
1059,1324,0.14453125,0.140625,0.248046875,0.212890625,0.25390625
1060,1325,0.076171875,0.126953125,0.294921875,0.19921875,0.302734375
1061,1326,0.021484375,0.126953125,0.359375,0.125,0.3671875
1062,1327,0.01171875,0.142578125,0.404296875,0.03125,0.41015625
1063,1328,0.01171875,0.17578125,0.40234375,0.0,0.41015625
1064,1329,0.0234375,0.21875,0.375,0.0,0.3828125
1065,1330,0.0859375,0.2421875,0.3203125,0.0234375,0.328125
1076,1351,0.189453125,0.1953125,0.20703125,0.1953125,0.212890625
1077,1352,0.181640625,0.19140625,0.212890625,0.1953125,0.21875
1078,1353,0.171875,0.185546875,0.224609375,0.189453125,0.228515625
1079,1354,0.14453125,0.18359375,0.24609375,0.171875,0.25390625
1080,1355,0.10546875,0.193359375,0.279296875,0.138671875,0.283203125
1081,1356,0.078125,0.208984375,0.3046875,0.099609375,0.30859375
1082,1357,0.078125,0.22265625,0.302734375,0.08984375,0.306640625
1083,1358,0.09765625,0.22265625,0.27734375,0.1171875,0.28515625
1084,1359,0.1328125,0.21484375,0.24609375,0.154296875,0.251953125
1085,1360,0.16015625,0.203125,0.2265625,0.1796875,0.23046875
1086,1361,0.173828125,0.19140625,0.216796875,0.1953125,0.22265625
1087,1362,0.177734375,0.177734375,0.21875,0.203125,0.22265625
1088,1363,0.169921875,0.15234375,0.228515625,0.212890625,0.236328125
1089,1364,0.1328125,0.125,0.255859375,0.22265625,0.263671875
1090,1365,0.072265625,0.10546875,0.302734375,0.212890625,0.306640625
1091,1366,0.017578125,0.09765625,0.369140625,0.140625,0.375
1092,1367,0.01171875,0.111328125,0.416015625,0.037109375,0.423828125
1093,1368,0.01171875,0.142578125,0.419921875,0.0,0.42578125
1094,1369,0.01171875,0.18359375,0.3984375,0.0,0.40625
1095,1370,0.0546875,0.208984375,0.359375,0.0078125,0.369140625
1096,1371,0.09765625,0.197265625,0.3125,0.076171875,0.31640625
1097,1372,0.109375,0.162109375,0.28515625,0.150390625,0.29296875
1098,1373,0.091796875,0.130859375,0.29296875,0.1875,0.296875
1099,1374,0.05078125,0.10546875,0.32421875,0.189453125,0.330078125
1100,1375,0.01171875,0.095703125,0.375,0.138671875,0.37890625
1101,1376,0.01171875,0.10546875,0.40625,0.064453125,0.412109375
1102,1377,0.01171875,0.142578125,0.408203125,0.013671875,0.423828125
1103,1378,0.013671875,0.193359375,0.37109375,0.015625,0.40625
1104,1379,0.076171875,0.2265625,0.302734375,0.05859375,0.3359375
1105,1380,0.138671875,0.220703125,0.25390625,0.119140625,0.267578125
1106,1381,0.173828125,0.205078125,0.224609375,0.1640625,0.232421875
1107,1382,0.181640625,0.1953125,0.21484375,0.1875,0.220703125
1108,1383,0.18359375,0.181640625,0.21484375,0.19921875,0.220703125
1109,1384,0.177734375,0.15625,0.2265625,0.208984375,0.23046875
1110,1385,0.146484375,0.125,0.251953125,0.216796875,0.259765625
1111,1386,0.078125,0.107421875,0.30078125,0.205078125,0.30859375
1112,1387,0.0234375,0.099609375,0.37109375,0.12890625,0.376953125
1113,1388,0.01171875,0.11328125,0.412109375,0.033203125,0.4296875
1114,1389,0.01171875,0.15234375,0.404296875,0.0,0.431640625
1115,1390,0.025390625,0.197265625,0.375,0.0,0.40234375
1116,1391,0.087890625,0.23046875,0.322265625,0.025390625,0.333984375
1128,1413,0.1796875,0.181640625,0.21875,0.197265625,0.22265625
1129,1414,0.16015625,0.16796875,0.240234375,0.185546875,0.24609375
1130,1415,0.107421875,0.162109375,0.28515625,0.15234375,0.29296875
1131,1416,0.056640625,0.171875,0.345703125,0.078125,0.34765625
1132,1417,0.0234375,0.1875,0.37890625,0.02734375,0.3828125
1133,1418,0.0234375,0.2109375,0.373046875,0.013671875,0.37890625
1134,1419,0.05078125,0.228515625,0.33203125,0.05078125,0.337890625
1135,1420,0.099609375,0.224609375,0.27734375,0.11328125,0.28515625
1136,1421,0.1484375,0.20703125,0.236328125,0.1640625,0.244140625
1137,1422,0.171875,0.193359375,0.21875,0.189453125,0.2265625
1138,1423,0.177734375,0.1796875,0.21875,0.201171875,0.22265625
1139,1424,0.177734375,0.154296875,0.2265625,0.208984375,0.232421875
1140,1425,0.154296875,0.12109375,0.25,0.21875,0.255859375
1141,1426,0.099609375,0.1015625,0.29296875,0.20703125,0.298828125
1142,1427,0.046875,0.09375,0.361328125,0.142578125,0.35546875
1143,1428,0.013671875,0.109375,0.41796875,0.04296875,0.416015625
1144,1429,0.013671875,0.14453125,0.408203125,0.0,0.43359375
1145,1430,0.02734375,0.1796875,0.37890625,0.0,0.4140625
1146,1431,0.0625,0.19921875,0.357421875,0.0078125,0.373046875
1147,1432,0.087890625,0.19140625,0.3203125,0.072265625,0.328125
1148,1433,0.09375,0.162109375,0.298828125,0.140625,0.3046875
1149,1434,0.078125,0.130859375,0.302734375,0.1796875,0.30859375
1150,1435,0.048828125,0.10546875,0.328125,0.18359375,0.333984375
1151,1436,0.01953125,0.091796875,0.361328125,0.158203125,0.369140625
1152,1437,0.01171875,0.1015625,0.3828125,0.109375,0.39453125
1153,1438,0.01171875,0.14453125,0.345703125,0.08984375,0.408203125
1154,1439,0.044921875,0.1953125,0.2734375,0.09765625,0.388671875
1155,1440,0.099609375,0.22265625,0.21875,0.134765625,0.32421875
1156,1441,0.1484375,0.216796875,0.208984375,0.162109375,0.263671875
1157,1442,0.173828125,0.203125,0.21484375,0.1796875,0.228515625
1158,1443,0.1796875,0.1953125,0.212890625,0.193359375,0.21875
1159,1444,0.18359375,0.18359375,0.212890625,0.19921875,0.220703125
1160,1445,0.181640625,0.15625,0.224609375,0.208984375,0.228515625
1161,1446,0.16015625,0.123046875,0.24609375,0.21875,0.251953125
1162,1447,0.10546875,0.1015625,0.287109375,0.212890625,0.29296875
1163,1448,0.0546875,0.091796875,0.3359375,0.16796875,0.349609375
1164,1449,0.025390625,0.115234375,0.35546875,0.087890625,0.416015625
1165,1450,0.02734375,0.1640625,0.322265625,0.03515625,0.451171875
1166,1451,0.06640625,0.203125,0.28515625,0.03125,0.4140625
1167,1452,0.12109375,0.224609375,0.267578125,0.06640625,0.3203125
1179,1474,0.1796875,0.16796875,0.224609375,0.19921875,0.228515625
1180,1475,0.150390625,0.146484375,0.255859375,0.185546875,0.26171875
1181,1476,0.083984375,0.13671875,0.318359375,0.134765625,0.326171875
1182,1477,0.025390625,0.140625,0.392578125,0.044921875,0.396484375
1183,1478,0.01171875,0.1484375,0.41796875,0.0,0.421875
1184,1479,0.01171875,0.173828125,0.404296875,0.0,0.41015625
1185,1480,0.0234375,0.212890625,0.375,0.009765625,0.37890625
1186,1481,0.078125,0.224609375,0.306640625,0.078125,0.3125
1187,1482,0.13671875,0.2109375,0.24609375,0.154296875,0.251953125
1188,1483,0.169921875,0.1953125,0.220703125,0.185546875,0.228515625
1189,1484,0.1796875,0.18359375,0.216796875,0.19921875,0.220703125
1190,1485,0.1796875,0.162109375,0.22265625,0.20703125,0.228515625
1191,1486,0.169921875,0.130859375,0.240234375,0.21484375,0.244140625
1192,1487,0.13671875,0.111328125,0.271484375,0.20703125,0.2734375
1193,1488,0.099609375,0.109375,0.32421875,0.169921875,0.296875
1194,1489,0.080078125,0.140625,0.359375,0.09765625,0.322265625
1195,1490,0.068359375,0.185546875,0.337890625,0.037109375,0.37109375
1196,1491,0.0703125,0.205078125,0.30078125,0.021484375,0.40234375
1197,1492,0.072265625,0.203125,0.30078125,0.05078125,0.373046875
1198,1493,0.072265625,0.19140625,0.31640625,0.087890625,0.33203125
1199,1494,0.06640625,0.169921875,0.310546875,0.134765625,0.318359375
1200,1495,0.05859375,0.14453125,0.318359375,0.154296875,0.32421875
1201,1496,0.046875,0.125,0.3359375,0.1484375,0.34375
1202,1497,0.0390625,0.115234375,0.35546875,0.134765625,0.35546875
1203,1498,0.0390625,0.12890625,0.3515625,0.134765625,0.345703125
1204,1499,0.060546875,0.17578125,0.28515625,0.1640625,0.314453125
1205,1500,0.09765625,0.220703125,0.1796875,0.197265625,0.3046875
1206,1501,0.130859375,0.232421875,0.142578125,0.201171875,0.29296875
1207,1502,0.158203125,0.220703125,0.173828125,0.19140625,0.255859375
1208,1503,0.171875,0.205078125,0.20703125,0.189453125,0.2265625
1209,1504,0.177734375,0.197265625,0.212890625,0.193359375,0.21875
1210,1505,0.181640625,0.1875,0.212890625,0.19921875,0.21875
1211,1506,0.181640625,0.166015625,0.220703125,0.205078125,0.2265625
1212,1507,0.173828125,0.134765625,0.234375,0.21484375,0.2421875
1213,1508,0.146484375,0.111328125,0.259765625,0.21484375,0.267578125
1214,1509,0.11328125,0.107421875,0.2890625,0.20703125,0.283203125
1215,1510,0.1015625,0.138671875,0.2734375,0.19140625,0.294921875
1216,1511,0.115234375,0.189453125,0.208984375,0.15234375,0.333984375
1217,1512,0.138671875,0.21484375,0.177734375,0.12890625,0.33984375
1218,1513,0.1640625,0.212890625,0.19921875,0.13671875,0.287109375
1230,1535,0.181640625,0.158203125,0.2265625,0.201171875,0.232421875
1231,1536,0.15234375,0.12890625,0.26171875,0.19140625,0.265625
1232,1537,0.0859375,0.115234375,0.32421875,0.142578125,0.33203125
1233,1538,0.025390625,0.109375,0.404296875,0.0546875,0.40625
1234,1539,0.013671875,0.119140625,0.43359375,0.0,0.43359375
1235,1540,0.013671875,0.154296875,0.40625,0.0,0.42578125
1236,1541,0.0234375,0.197265625,0.365234375,0.015625,0.3984375
1237,1542,0.080078125,0.21484375,0.302734375,0.0859375,0.31640625
